công lập,public,
bào quan,organelles,
dâm dấp,lewd,
bải hoải,bad luck,
nói ngoa,exaggerate,
đơn nguyên,Monad,
đình đốn,stagnation,
chân tay,limbs,
hiển vi,micrograph,
bột màu,color powder,
độ phân tán,dispersion,
văn bản,document,
người khéo léo,craftsman,
chúa công,princess,
xa vắng,far away,
ống dẫn lưu,drain pipe,
dự luật,draft,
con bé,baby,
lỗ khoan,borehole,
xe ngựa,horse wagon,
tuabin nước,water turbine,
dấu nối,hyphen,
yêu thích,favourite,
tiểu hành tinh,small planet,
tiết niệu,urology,
nhẩn nha,take it easy,
canxi photphat,calcium phosphate,
thủy lực học,hydraulics,
thượng hải,shanghai,
chỉ báo,indicator,
điểm tới hạn,tipping point,
họp hành,meeting,
ấm ách,warm,
đẽo gọt,hewn,
bốt,boots,
đường vành đai,ring road,
móng guốc,Hooves,
vẫy gọi,Beckons,
bủa,baa,
axit amin,Amino Acids,
chỗ dựa,a place to depend on,
cho vay,loan,
cello,cello,
lấm lem,blur,
công minh,fair,
dây dọi,plumb,
thủy quái,Kappa,
bố dượng,stepfather,
chi cục,branch,
chỉ tiêu,targets,
sốc,shock,
khuấy động,stir up,
du cư,nomad,
cung bậc,tones,
tec,tec,
mật mã học,passwordcation,
số Pi,Pi,isSuper
đạo hàm,derivative,
đồng ca,idyllic,
vỏn vẹn,just,
công đức,merit,
tiếng Na Uy,Norwegian,isSuper
độ lượng,generous,
liệt nửa người,hemiplegia,
yếu tố sản xuất,factors of production,
chất kết dính,adhesives,
đen kịt,pitch black,
amoni,ammonium,
sắc tộc,ethnicity,
than van,complain,
đường nối,access ramp,
bỗng chốc,suddenly,
đúng mực,right,
vẽ vời,great drawing,
cho nên,so,
thân chủ,client,
chủ tâm,intention,
đối nghịch,opposite,
định ước,covenant,
dải cấm,forbidden strip,
thượng viện,The Senate,
ẩm ẩm,moist,
mê tín dị đoan,superstition,
rơle,relay,
đường hướng,direction way,
đùng đùng,rumble,
xem tử vi,horoscopes,
đúng lý,rational,
dung nham,lava,
cơ quan chức năng,authorities,
chiêm nghiệm,contemplation,
đánh mất,lose,
đăng trình,submit,
đại bác,cannon,
quyền chọn,choice,
tập tin văn bản,text file,
đèn biển,Lighthouse,
thảm thực vật,vegetation,
lưỡi khoan,bit,
ra đa,radar,
hài đồng,comedy,
công chức,officer,
chung đúc,general casting,
tổng quan,overview,
ngoe ngoảy,squiggly,
calo,calories,
tầng bình lưu,stratosphere,
công ước,Conventions,
nhâm nhi,sip,
chỉ dụ,just example,
dạo chơi,Walk around,
cập,access,
hoa tím,purple flowers,
thự,villa,
nghề cá,fishing,
xương hông,hip bone,
tuyến nước bọt,salivary glands,
cố nhiên,natural,
môi sinh,environment,
chủ nghĩa hiện thực,realism,
di hại,harm,
gieo trồng,planting,
thú y,veterinary medicine,
truy nhập,Access,
đánh phấn,make up,
làm gì,What,
danh bạ,Phonebook,
thần đạo,God religion,
biện bác,negative,
metylamin,methylamine,
tưới phun,sprinkler irrigation,
g,g,
bài vở,homework,
hắc lào,dermatophytosis,
Âm giai,Gamut,isSuper
đồng thanh,all together,
ngọt bùi,sweet,
thoát vị,herniation,
khủng hoảng tài chính,financial crisis,
hạ bệ,bring down,
bến,Wharf,
cho là,suppose,
tiền đặt trước,down payment,
dân lập,private,
xài phí,lavish,
ưu đãi,endow,
quyền tài sản,Property rights,
binh cơ,soldier,
tiểu phẩm,skits,
công tâm,fairness,
kilôgam,kg,
tiền thưởng,bonus,
trùng roi,flagella,
song cửa,mullions,
bắc kinh,Beijing,
ấm ớ,warm,
danh tiếng,reputation,
thiên thạch,meteorite,
ai cập,Egypt,
bộ tộc,tribe,
buổi chiều,afternoon,
đánh bả,bait,
dược phẩm,medicine,
lạc đường,astray,
tàu tuần dương,cruiser,
cao ốc,building,
người chứng kiến,witnesses,
xuất ngoại,emigrate,
cây bụi,shrubs,
cây súng,gun,
thời gian sống,life time,
hạt cơ bản,elementary particles,
động học,kinematics,
nam giới,male,
tổng tham mưu trưởng,Chief of Staff,
cầm giữ,hold on,
biên dịch,translate,
hoà âm,harmonize,
quân tình nguyện,volunteer,
ứng cử,candidates,
anh vũ,Mr. Vu,
không bào co bóp,vacuoles contract,
chủ nghĩa duy vật,materialism,
nước cốt,juice,
chúm,chum,
vô thường,impermanent,
thang âm,scale,
người thụ hưởng,beneficiary,
xút,caustic soda,
đồng điếu,copper cigarette,
chẩn đoán,diagnose,
vô công rồi nghề,jobless,
nhà tập thể,Community house,
gợi cảm,sexy,
cá lóc,snakehead,
tươi mát,fresh,
đạo Thiên chúa,Catholicism,isSuper
xơ gan,Cirrhosis,
nhất mực,consistently,
bì kịp,keep up,
duy tâm,idealistic,
thước cặp,callipers,
chuyển động xoáy,vortex motion,
bùm tum,boom tum,
chứng cứ,evidence,
chủ nghĩa thực dân,colonialism,
ngục hình,prison,
giun lươn,strongyloid,
đối số,argument,
bóng láng,sleeky,
vở,notebook,
chế bản,pre-production,
Đau,Painful,isSuper
đút nút,push button,
duy vật luận,materialism,
kỷ vật,memorabilia,
trái phiếu đô thị,municipal bonds,
đùa giỡn,joke,
sa sả,lemongrass,
khí hậu địa trung hải,Mediterranean climate,
nhập nhèm,enter,
Đấu giá,Auction,isSuper
đá cuội,Pebble,
bổ chính,compensate,
đại số,algebra,
thuyết duy ngã,solipsism,
tuềnh toàng,sloppy,
dự phòng,preventive,
kiểm tra lý lịch,background check,
bản ngữ,native language,
thử nghiệm,experiment,
máy tính lớn,big computer,
cảnh giới,level,
nậy,yes,
cực tả,extreme left,
tiếng Việt,Vietnamese,isSuper
chôm chôm,Rambutan,
thuyền viên,sailor,
Đa giác,Polygon,isSuper
Độ dốc,Slope,isSuper
phỏng tính,conjecture,
tách sóng,Wave detector,
mã vạch,Barcode,
thứ Sáu,Friday,isSuper
sân bay vũ trụ,space airport,
đắc lực,effective,
báng súng,stock,
phân câu,sentence division,
vô tính,asexual,
may mặc,garment,
chim chóc,birds,
võ đài,ring,
mỏ than,mine,
toả nhiệt,give off heat,
sở quan,office,
chấp chới,disagree,
điểm tựa,fulcrum,
người bình luận,commentator,
băng giá,ice,
phàm ăn,voracious,
duyên do,predestination,
cây xanh,green trees,
bất đồ,real estate,
xe máy,motorbike,
đơn âm,monosyllabic,
đùng,lol,
hồ chứa,reservoir,
hoãn lại,postpone,
bàn ăn,dinner table,
hoa tình,love flower,
ổ trục,Drive Shaft,
thọc sâu,dig deep,
coi nhẹ,disregard,
kim ngưu,Taurus,
trình soạn thảo,editor,
vô trách nhiệm,irresponsible,
vòng vo,roundabout,
đuổi bắt,Chase,
vui cười,laughing,
dềnh,dawg,
đồng phạm,partners in crime,
cấu hình,configuration,
hoa đào,peach blossom,
quát lác,yell,
đường ngang,horizontal line,
khởi động lại,restart,
để lộ,revealing,
bố ráp,raid,
tam tạng,status,
khí động lực học,aerodynamics,
gỗ xẻ,gewgew,
bè đảng,clan,
đóng gói,pack,
bao hoa,flower bag,
dò dẫm,groping,
vằn,striped,
chuyển thể,transform,
vô sỉ,shameless,
bến cảng,Harbor,
viện sĩ,academician,
bi cảm,compassion,
nội bì,endoderm,
vây bọc,encircle,
buổi sáng,morning,
đinh vít,screws,
Điều dưỡng,Nursing,isSuper
cây chủ,host tree,
định danh,identification,
ngáo ộp,lol,
axeton,acetone,
hạ đẳng,inferior,
chăm chút,take care,
cư trú,resident,
thu nhỏ,zoom out,
lời bình,Comments,
đại tá,Colonel,
gạch ngang,strikethrough,
diễn thế sinh thái,ecological succession,
rạn san hô,Coral reef,
hoa giấy,confetti,
cát đằng,the sand,
thể dục dụng cụ,gymnastics,
chép miệng,smack the lips,
vũ hội,prom,
chân giá trị,legitimacy,
lục bình,water hyacinth,
tổng biên tập,editor,
hành xác,mortify,
duy nhất,only,
hàng khô,dry bulk,
bệnh trĩ,hemorrhoids,
dầu hoả,kerosene,
đăng ký lại,re-register,
súng phóng lao,javelin gun,
thành phố vệ tinh,satellite city,
bệnh xã hội,social disease,
trạm bơm,pump station,
sát nách,close armpit,
chuyển giao,transfer,
không bờ bến,infinite,
đặt hàng,order,
hoạt ảnh,animation,
trục lăn,platen,
bờ giậu,hedge,
phản cách mạng,counter-revolutionary,
khám nghiệm tử thi,autopsy,
chỗ ngồi,seat,
phương nam,the South,
hệch,ok,
vũ khí hóa học,chemical weapons,
chối cãi,deny,
cơ khí hóa,mechanization,
chu trình,process,
bộc bạch,confided,
cực kỳ,extremely,
bản dương,positive version,
bảo lãnh,guarantee,
quý mến,Dear,
keo dán,glue,
bạo chính,tyranny,
khác lạ,different,
chất xám,Gray matter,
chống ma túy,anti drug,
chạm nổi,relieve,
khói hương,incense smoke,
xì căng đan,scandal,
compa,compass,
khí áp kế,gauge,
địa giới,land boundary,
bào xoi,plank,
đơn vị ảo,virtual unit,
khu phố,Town,
công lao,merit,
điều trị,treatment,
biên niên sử,annals,
u mỡ,fat tumor,
hệ sinh thái,Ecosystem,
ưng ý,like,
dấu ấn,imprint,
bốn mươi,forty,
háo sắc,eagerness,
độ dẻo,flexibility,
vật lý,physics,
dấu giáng,flat sign,
đại nghị,congress,
hải triều,sea ​​tide,
chửi tục,curse,
đáng giá,valuable,
tổng chưởng lý,Attorney General,
thảng thốt,startled,
nóng bỏng,hot,
xương đùi,femur,
công sứ,ambassador,
xun xoe,new year,
cấp nước,water supply,
hẹp hòi,narrow,
gỉ sắt,rust,
đại sứ quán,embassy,
nhiễm điện,electrified,
tụy tạng,pancreas,
kilômét,kilometers,
chủ nghĩa bá quyền,hegemony,
cây thuốc,medicinal plants,
cơ đồ,map,
đề tài,topic,
Á kim,Metalloid,isSuper
bản địa,native,
mây tích,cumulus,
niên đại học,chronology,
bản nhạc,sheet music,
chân vịt,duck-legged,
âm nhạc học,musicologist,
chủng tộc,race,
cười cợt,laugh,
giảm thiểu,minimize,
nhập định,enter samadhi,
có mang,pregnant,
viễn,far,
mực viết,ink,
huyên đường,road,
đội hình,formation,
biểu thức,expression,
đột nhiên,suddenly,
hóa sinh,biochemistry,
thật tình,really,
truyền máu,blood transfusion,
tuyến giáp,Thyroid,
vô vọng,hopeless,
ăn không ngồi rồi,Can't eat and sit,
vận mẫu,sample luck,
đánh cá,fishing,
động cơ đốt trong,internal combustion engine,
cớm,police,
cứng khớp,stiffness,
mẹ đỡ đầu,godmother,
đầy tràn,overflowing,
quan trọng hóa,important,
công trình,construction,
một mình,alone,
điện thoại,phone,
nhức đầu,headache,
ống thử,test tube,
da rạn,stretch marks,
đáp án,answer,
tháp pháo,turrets,
bĩ,poop,
vũ khí hạt nhân,nuclear weapons,
đạo giáo,doctrine,
ưa nước,like water,
lục chiến,continental battle,
bớt xén,Trimmed down,
chính cống,main sewer,
trực trị,uprightness,
sưu thuế,tax collection,
buồn tẻ,boring,
buồn tủi,sorrow,
